pattern,numerator,denominator,power,time frame,occurred
"(7, 6, 4, 7)",0.0,13.0,0.0016337524646917682,60,34.0
"(7, 6, 5, 4)",5.0,27.0,0.025802152744838998,20,28.0
"(7, 6, 5, 4)",0.0,27.0,2.6718405120410535e-06,30,28.0
"(7, 6, 5, 4)",0.0,12.0,0.002582682040683344,60,28.0
"(7, 6, 5, 5)",1.0,30.0,1.2852073522385801e-05,30,33.0
"(7, 6, 5, 5)",1.0,13.0,0.014918766528573822,60,33.0
"(7, 6, 5, 6)",2.0,32.0,5.36686896880656e-05,30,35.0
"(7, 6, 5, 6)",0.0,13.0,0.0016337524646917682,60,35.0
"(7, 6, 5, 7)",3.0,35.0,0.00011189652929553047,30,40.0
"(7, 6, 5, 7)",1.0,14.0,0.010039785094019808,60,40.0
"(7, 6, 6, 4)",0.0,31.0,4.2720932128340573e-07,30,34.0
"(7, 6, 6, 4)",0.0,14.0,0.0010333215625969077,60,34.0
"(7, 6, 6, 5)",2.0,34.0,2.403240600586244e-05,30,39.0
"(7, 6, 6, 5)",1.0,15.0,0.006730628378082985,60,39.0
"(7, 6, 6, 6)",6.0,41.0,0.0011987897922614836,30,56.0
"(7, 6, 6, 6)",3.0,19.0,0.03143339174622447,60,56.0
"(7, 6, 6, 7)",8.0,44.0,0.004692520612983641,30,61.0
"(7, 6, 7, 1)",6.0,6.0,0.03952199104714706,15,10.0
"(7, 6, 7, 4)",0.0,31.0,4.2720932128340573e-07,30,34.0
"(7, 6, 7, 4)",0.0,14.0,0.0010333215625969077,60,34.0
"(7, 6, 7, 5)",3.0,37.0,5.24064437566315e-05,30,44.0
"(7, 6, 7, 5)",2.0,16.0,0.023481460072180004,60,44.0
"(7, 6, 7, 6)",6.0,42.0,0.0008734603850415047,30,57.0
"(7, 6, 7, 6)",3.0,19.0,0.03143339174622447,60,57.0
"(7, 6, 7, 7)",9.0,48.0,0.0042566419170026225,30,67.0
"(7, 7, 1, 1)",17.0,19.0,0.008030615157419435,10,26.0
"(7, 7, 1, 1)",18.0,18.0,0.0001652640476289369,15,26.0
"(7, 7, 1, 1)",17.0,18.0,0.0019907585907123207,20,26.0
"(7, 7, 1, 1)",15.0,17.0,0.016506253439897832,30,26.0
"(7, 7, 1, 1)",15.0,15.0,0.0006535011082311695,60,26.0
"(7, 7, 1, 3)",21.0,23.0,0.0018088375858068544,10,31.0
"(7, 7, 1, 3)",22.0,22.0,2.6425387475462698e-05,15,31.0
"(7, 7, 1, 3)",20.0,22.0,0.0026396580540020372,20,31.0
"(7, 7, 1, 3)",16.0,16.0,0.00041327091798290647,60,31.0
"(7, 7, 1, 5)",17.0,19.0,0.008030615157419435,10,26.0
"(7, 7, 1, 5)",18.0,18.0,0.0001652640476289369,15,26.0
"(7, 7, 1, 5)",17.0,18.0,0.0019907585907123207,20,26.0
"(7, 7, 1, 5)",15.0,17.0,0.016506253439897832,30,26.0
"(7, 7, 1, 5)",15.0,15.0,0.0006535011082311695,60,26.0
"(7, 7, 1, 7)",21.0,23.0,0.0018088375858068544,10,31.0
"(7, 7, 1, 7)",22.0,22.0,2.6425387475462698e-05,15,31.0
"(7, 7, 1, 7)",20.0,22.0,0.0026396580540020372,20,31.0
"(7, 7, 1, 7)",16.0,16.0,0.00041327091798290647,60,31.0
"(7, 7, 3, 1)",20.0,24.0,0.021283817168787602,10,32.0
"(7, 7, 3, 1)",22.0,22.0,2.6425387475462698e-05,15,32.0
"(7, 7, 3, 1)",21.0,22.0,0.0003797899484259235,20,32.0
"(7, 7, 3, 1)",16.0,16.0,0.00041327091798290647,60,32.0
"(7, 7, 3, 3)",34.0,44.0,0.0276689266660352,15,57.0
"(7, 7, 3, 3)",21.0,22.0,0.0003797899484259235,60,57.0
"(7, 7, 3, 5)",24.0,28.0,0.006060490122952731,15,38.0
"(7, 7, 3, 5)",23.0,26.0,0.003000745253918872,20,38.0
"(7, 7, 3, 5)",16.0,18.0,0.011541031645740203,60,38.0
"(7, 7, 3, 7)",21.0,24.0,0.006011893552812232,60,63.0
"(7, 7, 4, 4)",5.0,27.0,0.025802152744838998,20,28.0
"(7, 7, 4, 4)",0.0,27.0,2.6718405120410535e-06,30,28.0
"(7, 7, 4, 4)",0.0,12.0,0.002582682040683344,60,28.0
"(7, 7, 4, 5)",5.0,27.0,0.025802152744838998,20,28.0
"(7, 7, 4, 5)",0.0,27.0,2.6718405120410535e-06,30,28.0
"(7, 7, 4, 5)",0.0,12.0,0.002582682040683344,60,28.0
"(7, 7, 4, 6)",2.0,31.0,8.000232908983398e-05,30,34.0
"(7, 7, 4, 6)",0.0,13.0,0.0016337524646917682,60,34.0
"(7, 7, 4, 7)",2.0,31.0,8.000232908983398e-05,30,34.0
"(7, 7, 4, 7)",0.0,13.0,0.0016337524646917682,60,34.0
"(7, 7, 5, 1)",17.0,19.0,0.008030615157419435,10,26.0
"(7, 7, 5, 1)",18.0,18.0,0.0001652640476289369,15,26.0
"(7, 7, 5, 1)",17.0,18.0,0.0019907585907123207,20,26.0
"(7, 7, 5, 1)",15.0,17.0,0.016506253439897832,30,26.0
"(7, 7, 5, 1)",15.0,15.0,0.0006535011082311695,60,26.0
"(7, 7, 5, 3)",24.0,27.0,0.00210777654265312,15,37.0
"(7, 7, 5, 3)",22.0,26.0,0.011473485239964418,20,37.0
"(7, 7, 5, 3)",16.0,17.0,0.002996050491241571,60,37.0
"(7, 7, 5, 4)",5.0,27.0,0.025802152744838998,20,28.0
"(7, 7, 5, 4)",0.0,27.0,2.6718405120410535e-06,30,28.0
"(7, 7, 5, 4)",0.0,12.0,0.002582682040683344,60,28.0
"(7, 7, 5, 6)",3.0,34.0,0.00016298095957845312,30,39.0
"(7, 7, 5, 6)",1.0,14.0,0.010039785094019808,60,39.0
"(7, 7, 6, 4)",0.0,31.0,4.2720932128340573e-07,30,34.0
"(7, 7, 6, 4)",0.0,14.0,0.0010333215625969077,60,34.0
"(7, 7, 6, 5)",2.0,35.0,1.6044758434074432e-05,30,40.0
"(7, 7, 6, 5)",1.0,15.0,0.006730628378082985,60,40.0
"(7, 7, 6, 6)",7.0,43.0,0.002137181631567767,30,60.0
"(7, 7, 6, 7)",9.0,47.0,0.0055635640417355525,30,66.0
"(7, 7, 7, 1)",20.0,24.0,0.021283817168787602,10,32.0
"(7, 7, 7, 1)",22.0,22.0,2.6425387475462698e-05,15,32.0
"(7, 7, 7, 1)",21.0,22.0,0.0003797899484259235,20,32.0
"(7, 7, 7, 1)",16.0,16.0,0.00041327091798290647,60,32.0
"(7, 7, 7, 3)",21.0,23.0,0.0018088375858068544,60,63.0
"(7, 7, 7, 4)",0.0,31.0,4.2720932128340573e-07,30,34.0
"(7, 7, 7, 4)",0.0,14.0,0.0010333215625969077,60,34.0
"(7, 7, 7, 6)",8.0,46.0,0.0026752890735145312,30,65.0
"(1, 1, 1, 1, 1)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 1, 1, 1)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 1, 1, 1)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 1, 1, 1)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 1, 1, 1)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 1, 1, 1)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 1, 1, 3)",12.0,13.0,0.014918766528573834,5,17.0
"(1, 1, 1, 1, 3)",13.0,13.0,0.0016337524646917682,10,17.0
"(1, 1, 1, 1, 3)",13.0,13.0,0.0016337524646917682,15,17.0
"(1, 1, 1, 1, 3)",13.0,13.0,0.0016337524646917682,20,17.0
"(1, 1, 1, 1, 3)",13.0,13.0,0.0016337524646917682,30,17.0
"(1, 1, 1, 1, 3)",13.0,13.0,0.0016337524646917682,60,17.0
"(1, 1, 1, 1, 5)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 1, 1, 5)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 1, 1, 5)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 1, 1, 5)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 1, 1, 5)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 1, 1, 5)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 1, 1, 7)",12.0,13.0,0.014918766528573834,5,17.0
"(1, 1, 1, 1, 7)",13.0,13.0,0.0016337524646917682,10,17.0
"(1, 1, 1, 1, 7)",13.0,13.0,0.0016337524646917682,15,17.0
"(1, 1, 1, 1, 7)",13.0,13.0,0.0016337524646917682,20,17.0
"(1, 1, 1, 1, 7)",13.0,13.0,0.0016337524646917682,30,17.0
"(1, 1, 1, 1, 7)",13.0,13.0,0.0016337524646917682,60,17.0
"(1, 1, 1, 3, 1)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 1, 3, 1)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 1, 3, 1)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 1, 3, 1)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 1, 3, 1)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 1, 3, 1)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 1, 3, 3)",14.0,15.0,0.006730628378082985,5,19.0
"(1, 1, 1, 3, 3)",15.0,15.0,0.0006535011082311695,10,19.0
"(1, 1, 1, 3, 3)",14.0,15.0,0.006730628378082985,15,19.0
"(1, 1, 1, 3, 3)",14.0,15.0,0.006730628378082985,20,19.0
"(1, 1, 1, 3, 3)",14.0,14.0,0.0010333215625969077,30,19.0
"(1, 1, 1, 3, 3)",14.0,14.0,0.0010333215625969077,60,19.0
"(1, 1, 1, 3, 5)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 1, 3, 5)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 1, 3, 5)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 1, 3, 5)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 1, 3, 5)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 1, 3, 5)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 1, 3, 7)",14.0,15.0,0.006730628378082985,5,19.0
"(1, 1, 1, 3, 7)",15.0,15.0,0.0006535011082311695,10,19.0
"(1, 1, 1, 3, 7)",14.0,15.0,0.006730628378082985,15,19.0
"(1, 1, 1, 3, 7)",14.0,15.0,0.006730628378082985,20,19.0
"(1, 1, 1, 3, 7)",14.0,14.0,0.0010333215625969077,30,19.0
"(1, 1, 1, 3, 7)",14.0,14.0,0.0010333215625969077,60,19.0
"(1, 1, 1, 5, 1)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 1, 5, 1)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 1, 5, 1)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 1, 5, 1)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 1, 5, 1)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 1, 5, 1)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 1, 5, 3)",12.0,13.0,0.014918766528573834,5,17.0
"(1, 1, 1, 5, 3)",13.0,13.0,0.0016337524646917682,10,17.0
"(1, 1, 1, 5, 3)",13.0,13.0,0.0016337524646917682,15,17.0
"(1, 1, 1, 5, 3)",13.0,13.0,0.0016337524646917682,20,17.0
"(1, 1, 1, 5, 3)",13.0,13.0,0.0016337524646917682,30,17.0
"(1, 1, 1, 5, 3)",13.0,13.0,0.0016337524646917682,60,17.0
"(1, 1, 1, 5, 5)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 1, 5, 5)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 1, 5, 5)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 1, 5, 5)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 1, 5, 5)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 1, 5, 5)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 1, 5, 7)",12.0,13.0,0.014918766528573834,5,17.0
"(1, 1, 1, 5, 7)",13.0,13.0,0.0016337524646917682,10,17.0
"(1, 1, 1, 5, 7)",13.0,13.0,0.0016337524646917682,15,17.0
"(1, 1, 1, 5, 7)",13.0,13.0,0.0016337524646917682,20,17.0
"(1, 1, 1, 5, 7)",13.0,13.0,0.0016337524646917682,30,17.0
"(1, 1, 1, 5, 7)",13.0,13.0,0.0016337524646917682,60,17.0
"(1, 1, 1, 7, 1)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 1, 7, 1)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 1, 7, 1)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 1, 7, 1)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 1, 7, 1)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 1, 7, 1)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 1, 7, 3)",14.0,15.0,0.006730628378082985,5,19.0
"(1, 1, 1, 7, 3)",15.0,15.0,0.0006535011082311695,10,19.0
"(1, 1, 1, 7, 3)",14.0,15.0,0.006730628378082985,15,19.0
"(1, 1, 1, 7, 3)",14.0,15.0,0.006730628378082985,20,19.0
"(1, 1, 1, 7, 3)",14.0,14.0,0.0010333215625969077,30,19.0
"(1, 1, 1, 7, 3)",14.0,14.0,0.0010333215625969077,60,19.0
"(1, 1, 1, 7, 5)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 1, 7, 5)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 1, 7, 5)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 1, 7, 5)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 1, 7, 5)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 1, 7, 5)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 1, 7, 7)",14.0,15.0,0.006730628378082985,5,19.0
"(1, 1, 1, 7, 7)",15.0,15.0,0.0006535011082311695,10,19.0
"(1, 1, 1, 7, 7)",14.0,15.0,0.006730628378082985,15,19.0
"(1, 1, 1, 7, 7)",14.0,15.0,0.006730628378082985,20,19.0
"(1, 1, 1, 7, 7)",14.0,14.0,0.0010333215625969077,30,19.0
"(1, 1, 1, 7, 7)",14.0,14.0,0.0010333215625969077,60,19.0
"(1, 1, 3, 1, 1)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 3, 1, 1)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 3, 1, 1)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 3, 1, 1)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 3, 1, 1)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 3, 1, 1)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 3, 1, 3)",12.0,13.0,0.014918766528573834,5,17.0
"(1, 1, 3, 1, 3)",13.0,13.0,0.0016337524646917682,10,17.0
"(1, 1, 3, 1, 3)",13.0,13.0,0.0016337524646917682,15,17.0
"(1, 1, 3, 1, 3)",13.0,13.0,0.0016337524646917682,20,17.0
"(1, 1, 3, 1, 3)",13.0,13.0,0.0016337524646917682,30,17.0
"(1, 1, 3, 1, 3)",13.0,13.0,0.0016337524646917682,60,17.0
"(1, 1, 3, 1, 5)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 3, 1, 5)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 3, 1, 5)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 3, 1, 5)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 3, 1, 5)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 3, 1, 5)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 3, 1, 7)",12.0,13.0,0.014918766528573834,5,17.0
"(1, 1, 3, 1, 7)",13.0,13.0,0.0016337524646917682,10,17.0
"(1, 1, 3, 1, 7)",13.0,13.0,0.0016337524646917682,15,17.0
"(1, 1, 3, 1, 7)",13.0,13.0,0.0016337524646917682,20,17.0
"(1, 1, 3, 1, 7)",13.0,13.0,0.0016337524646917682,30,17.0
"(1, 1, 3, 1, 7)",13.0,13.0,0.0016337524646917682,60,17.0
"(1, 1, 3, 3, 1)",12.0,12.0,0.0025826820406833445,10,17.0
"(1, 1, 3, 3, 1)",12.0,12.0,0.0025826820406833445,15,17.0
"(1, 1, 3, 3, 1)",12.0,12.0,0.0025826820406833445,20,17.0
"(1, 1, 3, 3, 1)",12.0,12.0,0.0025826820406833445,30,17.0
"(1, 1, 3, 3, 1)",12.0,12.0,0.0025826820406833445,60,17.0
"(1, 1, 3, 3, 3)",16.0,19.0,0.03143339174622448,5,23.0
"(1, 1, 3, 3, 3)",17.0,18.0,0.0019907585907123207,10,23.0
"(1, 1, 3, 3, 3)",16.0,18.0,0.011541031645740203,15,23.0
"(1, 1, 3, 3, 3)",15.0,18.0,0.04298743634207189,20,23.0
"(1, 1, 3, 3, 3)",15.0,16.0,0.004497184152203379,30,23.0
"(1, 1, 3, 3, 3)",15.0,15.0,0.0006535011082311695,60,23.0
"(1, 1, 3, 3, 5)",12.0,12.0,0.0025826820406833445,10,17.0
"(1, 1, 3, 3, 5)",12.0,12.0,0.0025826820406833445,15,17.0
"(1, 1, 3, 3, 5)",12.0,12.0,0.0025826820406833445,20,17.0
"(1, 1, 3, 3, 5)",12.0,12.0,0.0025826820406833445,30,17.0
"(1, 1, 3, 3, 5)",12.0,12.0,0.0025826820406833445,60,17.0
"(1, 1, 3, 3, 7)",16.0,19.0,0.03143339174622448,5,23.0
"(1, 1, 3, 3, 7)",17.0,18.0,0.0019907585907123207,10,23.0
"(1, 1, 3, 3, 7)",16.0,18.0,0.011541031645740203,15,23.0
"(1, 1, 3, 3, 7)",15.0,18.0,0.04298743634207189,20,23.0
"(1, 1, 3, 3, 7)",15.0,16.0,0.004497184152203379,30,23.0
"(1, 1, 3, 3, 7)",15.0,15.0,0.0006535011082311695,60,23.0
"(1, 1, 3, 5, 1)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 3, 5, 1)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 3, 5, 1)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 3, 5, 1)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 3, 5, 1)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 3, 5, 1)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 3, 5, 3)",12.0,13.0,0.014918766528573834,5,17.0
"(1, 1, 3, 5, 3)",13.0,13.0,0.0016337524646917682,10,17.0
"(1, 1, 3, 5, 3)",13.0,13.0,0.0016337524646917682,15,17.0
"(1, 1, 3, 5, 3)",13.0,13.0,0.0016337524646917682,20,17.0
"(1, 1, 3, 5, 3)",13.0,13.0,0.0016337524646917682,30,17.0
"(1, 1, 3, 5, 3)",13.0,13.0,0.0016337524646917682,60,17.0
"(1, 1, 3, 5, 5)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 3, 5, 5)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 3, 5, 5)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 3, 5, 5)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 3, 5, 5)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 3, 5, 5)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 3, 5, 7)",12.0,13.0,0.014918766528573834,5,17.0
"(1, 1, 3, 5, 7)",13.0,13.0,0.0016337524646917682,10,17.0
"(1, 1, 3, 5, 7)",13.0,13.0,0.0016337524646917682,15,17.0
"(1, 1, 3, 5, 7)",13.0,13.0,0.0016337524646917682,20,17.0
"(1, 1, 3, 5, 7)",13.0,13.0,0.0016337524646917682,30,17.0
"(1, 1, 3, 5, 7)",13.0,13.0,0.0016337524646917682,60,17.0
"(1, 1, 3, 7, 1)",12.0,12.0,0.0025826820406833445,10,17.0
"(1, 1, 3, 7, 1)",12.0,12.0,0.0025826820406833445,15,17.0
"(1, 1, 3, 7, 1)",12.0,12.0,0.0025826820406833445,20,17.0
"(1, 1, 3, 7, 1)",12.0,12.0,0.0025826820406833445,30,17.0
"(1, 1, 3, 7, 1)",12.0,12.0,0.0025826820406833445,60,17.0
"(1, 1, 3, 7, 3)",16.0,19.0,0.03143339174622448,5,23.0
"(1, 1, 3, 7, 3)",17.0,18.0,0.0019907585907123207,10,23.0
"(1, 1, 3, 7, 3)",16.0,18.0,0.011541031645740203,15,23.0
"(1, 1, 3, 7, 3)",15.0,18.0,0.04298743634207189,20,23.0
"(1, 1, 3, 7, 3)",15.0,16.0,0.004497184152203379,30,23.0
"(1, 1, 3, 7, 3)",15.0,15.0,0.0006535011082311695,60,23.0
"(1, 1, 3, 7, 5)",12.0,12.0,0.0025826820406833445,10,17.0
"(1, 1, 3, 7, 5)",12.0,12.0,0.0025826820406833445,15,17.0
"(1, 1, 3, 7, 5)",12.0,12.0,0.0025826820406833445,20,17.0
"(1, 1, 3, 7, 5)",12.0,12.0,0.0025826820406833445,30,17.0
"(1, 1, 3, 7, 5)",12.0,12.0,0.0025826820406833445,60,17.0
"(1, 1, 3, 7, 7)",16.0,19.0,0.03143339174622448,5,23.0
"(1, 1, 3, 7, 7)",17.0,18.0,0.0019907585907123207,10,23.0
"(1, 1, 3, 7, 7)",16.0,18.0,0.011541031645740203,15,23.0
"(1, 1, 3, 7, 7)",15.0,18.0,0.04298743634207189,20,23.0
"(1, 1, 3, 7, 7)",15.0,16.0,0.004497184152203379,30,23.0
"(1, 1, 3, 7, 7)",15.0,15.0,0.0006535011082311695,60,23.0
"(1, 1, 5, 1, 1)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 5, 1, 1)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 5, 1, 1)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 5, 1, 1)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 5, 1, 1)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 5, 1, 1)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 5, 1, 3)",12.0,13.0,0.014918766528573834,5,17.0
"(1, 1, 5, 1, 3)",13.0,13.0,0.0016337524646917682,10,17.0
"(1, 1, 5, 1, 3)",13.0,13.0,0.0016337524646917682,15,17.0
"(1, 1, 5, 1, 3)",13.0,13.0,0.0016337524646917682,20,17.0
"(1, 1, 5, 1, 3)",13.0,13.0,0.0016337524646917682,30,17.0
"(1, 1, 5, 1, 3)",13.0,13.0,0.0016337524646917682,60,17.0
"(1, 1, 5, 1, 5)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 5, 1, 5)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 5, 1, 5)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 5, 1, 5)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 5, 1, 5)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 5, 1, 5)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 5, 1, 7)",12.0,13.0,0.014918766528573834,5,17.0
"(1, 1, 5, 1, 7)",13.0,13.0,0.0016337524646917682,10,17.0
"(1, 1, 5, 1, 7)",13.0,13.0,0.0016337524646917682,15,17.0
"(1, 1, 5, 1, 7)",13.0,13.0,0.0016337524646917682,20,17.0
"(1, 1, 5, 1, 7)",13.0,13.0,0.0016337524646917682,30,17.0
"(1, 1, 5, 1, 7)",13.0,13.0,0.0016337524646917682,60,17.0
"(1, 1, 5, 3, 1)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 5, 3, 1)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 5, 3, 1)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 5, 3, 1)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 5, 3, 1)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 5, 3, 1)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 5, 3, 3)",14.0,15.0,0.006730628378082985,5,19.0
"(1, 1, 5, 3, 3)",15.0,15.0,0.0006535011082311695,10,19.0
"(1, 1, 5, 3, 3)",14.0,15.0,0.006730628378082985,15,19.0
"(1, 1, 5, 3, 3)",14.0,15.0,0.006730628378082985,20,19.0
"(1, 1, 5, 3, 3)",14.0,14.0,0.0010333215625969077,30,19.0
"(1, 1, 5, 3, 3)",14.0,14.0,0.0010333215625969077,60,19.0
"(1, 1, 5, 3, 5)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 5, 3, 5)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 5, 3, 5)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 5, 3, 5)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 5, 3, 5)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 5, 3, 5)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 5, 3, 7)",14.0,15.0,0.006730628378082985,5,19.0
"(1, 1, 5, 3, 7)",15.0,15.0,0.0006535011082311695,10,19.0
"(1, 1, 5, 3, 7)",14.0,15.0,0.006730628378082985,15,19.0
"(1, 1, 5, 3, 7)",14.0,15.0,0.006730628378082985,20,19.0
"(1, 1, 5, 3, 7)",14.0,14.0,0.0010333215625969077,30,19.0
"(1, 1, 5, 3, 7)",14.0,14.0,0.0010333215625969077,60,19.0
"(1, 1, 5, 5, 1)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 5, 5, 1)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 5, 5, 1)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 5, 5, 1)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 5, 5, 1)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 5, 5, 1)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 5, 5, 3)",12.0,13.0,0.014918766528573834,5,17.0
"(1, 1, 5, 5, 3)",13.0,13.0,0.0016337524646917682,10,17.0
"(1, 1, 5, 5, 3)",13.0,13.0,0.0016337524646917682,15,17.0
"(1, 1, 5, 5, 3)",13.0,13.0,0.0016337524646917682,20,17.0
"(1, 1, 5, 5, 3)",13.0,13.0,0.0016337524646917682,30,17.0
"(1, 1, 5, 5, 3)",13.0,13.0,0.0016337524646917682,60,17.0
"(1, 1, 5, 5, 5)",11.0,12.0,0.022070014256183743,5,16.0
"(1, 1, 5, 5, 5)",12.0,12.0,0.0025826820406833445,10,16.0
"(1, 1, 5, 5, 5)",12.0,12.0,0.0025826820406833445,15,16.0
"(1, 1, 5, 5, 5)",12.0,12.0,0.0025826820406833445,20,16.0
"(1, 1, 5, 5, 5)",12.0,12.0,0.0025826820406833445,30,16.0
"(1, 1, 5, 5, 5)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 1, 5, 5, 7)",12.0,13.0,0.014918766528573834,5,17.0
"(1, 1, 5, 5, 7)",13.0,13.0,0.0016337524646917682,10,17.0
"(1, 1, 5, 5, 7)",13.0,13.0,0.0016337524646917682,15,17.0
"(1, 1, 5, 5, 7)",13.0,13.0,0.0016337524646917682,20,17.0
"(1, 1, 5, 5, 7)",13.0,13.0,0.0016337524646917682,30,17.0
